BatchID,ProductID,Category,Status,QtyPurchased,QtySold,QtyWasted,WastedPct,CloseDate,Revenue_CLP,Revenue_USD,BatchCost_CLP,GrossProfit_CLP,GrossProfit_USD,ProductID_purchase,UnitCost_CLP,Quantity,PurchaseDate,Unit,WasteCost_CLP,ClosureScope,PurchaseCohort
B01751,P043,Honey,Sold Out,25,25.0,0.0,0.0,2024-03-16,125000,133.69,86250,38750,41.44,P043,3450,25,2024-02-02,bottle 500g,0.0,Closed by cutoff,2024-02
B01752,P043,Honey,Partial Loss,27,26.0,1.0,3.7,2026-04-02,130000,139.04,93150,36850,39.41,P043,3450,27,2024-04-02,bottle 500g,3450.0,After cutoff,2024-04
B01753,P043,Honey,Sold Out,27,27.0,0.0,0.0,2024-07-27,135000,144.39,93150,41850,44.76,P043,3450,27,2024-05-26,bottle 500g,0.0,Closed by cutoff,2024-05
B01754,P043,Honey,Sold Out,24,24.0,0.0,0.0,2024-09-26,120000,128.34,82800,37200,39.79,P043,3450,24,2024-08-07,bottle 500g,0.0,Closed by cutoff,2024-08
B01755,P043,Honey,Sold Out,25,25.0,0.0,0.0,2024-11-20,125000,133.69,86250,38750,41.44,P043,3450,25,2024-10-06,bottle 500g,0.0,Closed by cutoff,2024-10
B01756,P043,Honey,Sold Out,26,26.0,0.0,0.0,2025-01-11,130000,139.04,89700,40300,43.1,P043,3450,26,2024-11-24,bottle 500g,0.0,Closed by cutoff,2024-11
B01757,P043,Honey,Partial Loss,26,24.83,1.17,4.5,2027-01-13,124150,132.78,89700,34450,36.84,P043,3450,26,2025-01-13,bottle 500g,4036.4999999999995,After cutoff,2025-01
B01758,P043,Honey,Partial Loss,29,28.22,0.78,2.7,2027-03-04,141100,150.91,100050,41050,43.9,P043,3450,29,2025-03-04,bottle 500g,2691.0,After cutoff,2025-03
B01759,P043,Honey,Sold Out,24,24.0,0.0,0.0,2025-06-20,120000,128.34,82800,37200,39.79,P043,3450,24,2025-05-05,bottle 500g,0.0,Closed by cutoff,2025-05
B01760,P044,Honey,Sold Out,23,23.0,0.0,0.0,2023-09-12,138000,147.59,94300,43700,46.74,P044,4100,23,2023-07-26,bottle 500g,0.0,Closed by cutoff,2023-07
B01761,P044,Honey,Sold Out,27,27.0,0.0,0.0,2023-11-01,162000,173.26,110700,51300,54.87,P044,4100,27,2023-09-12,bottle 500g,0.0,Closed by cutoff,2023-09
B01762,P044,Honey,Sold Out,23,23.0,0.0,0.0,2023-12-19,138000,147.59,94300,43700,46.74,P044,4100,23,2023-10-30,bottle 500g,0.0,Closed by cutoff,2023-10
B01763,P044,Honey,Partial Loss,28,27.44,0.56,2.0,2025-12-13,164640,176.09,114800,49840,53.3,P044,4100,28,2023-12-14,bottle 500g,2296.0,After cutoff,2023-12
B01764,P044,Honey,Sold Out,24,24.0,0.0,0.0,2024-04-01,144000,154.01,106800,37200,39.79,P044,4450,24,2024-02-22,bottle 500g,0.0,Closed by cutoff,2024-02
B01765,P044,Honey,Sold Out,22,22.0,0.0,0.0,2024-06-04,132000,141.18,90200,41800,44.71,P044,4100,22,2024-04-25,bottle 500g,0.0,Closed by cutoff,2024-04
B01766,P044,Honey,Sold Out,26,26.0,0.0,0.0,2024-07-19,156000,166.84,106600,49400,52.83,P044,4100,26,2024-06-08,bottle 500g,0.0,Closed by cutoff,2024-06
B01767,P044,Honey,Partial Loss,25,24.62,0.38,1.5,2026-08-14,147720,157.99,102500,45220,48.36,P044,4100,25,2024-08-14,bottle 500g,1558.0,After cutoff,2024-08
B01768,P044,Honey,Partial Loss,25,24.45,0.55,2.2,2026-10-09,146700,156.9,102500,44200,47.27,P044,4100,25,2024-10-09,bottle 500g,2255.0,After cutoff,2024-10
B01769,P044,Honey,Sold Out,29,29.0,0.0,0.0,2025-01-17,174000,186.1,118900,55100,58.93,P044,4100,29,2024-12-06,bottle 500g,0.0,Closed by cutoff,2024-12
B01770,P044,Honey,Sold Out,24,24.0,0.0,0.0,2025-03-08,144000,154.01,98400,45600,48.77,P044,4100,24,2025-02-01,bottle 500g,0.0,Closed by cutoff,2025-02
B01771,P044,Honey,Sold Out,24,24.0,0.0,0.0,2025-05-18,144000,154.01,98400,45600,48.77,P044,4100,24,2025-04-02,bottle 500g,0.0,Closed by cutoff,2025-04
B01772,P044,Honey,Sold Out,27,27.0,0.0,0.0,2025-07-29,162000,173.26,110700,51300,54.87,P044,4100,27,2025-06-04,bottle 500g,0.0,After cutoff,2025-06
B01773,P045,Honey,Sold Out,26,26.0,0.0,0.0,2023-08-11,169000,180.75,122200,46800,50.05,P045,4700,26,2023-07-28,box 400g,0.0,Closed by cutoff,2023-07
B01774,P045,Honey,Sold Out,33,33.0,0.0,0.0,2023-10-18,214500,229.41,155100,59400,63.53,P045,4700,33,2023-09-15,box 400g,0.0,Closed by cutoff,2023-09
B01775,P045,Honey,Sold Out,25,25.0,0.0,0.0,2024-01-28,162500,173.8,117500,45000,48.13,P045,4700,25,2023-11-11,box 400g,0.0,Closed by cutoff,2023-11
B01776,P045,Honey,Sold Out,25,25.0,0.0,0.0,2024-03-13,162500,173.8,117500,45000,48.13,P045,4700,25,2024-01-29,box 400g,0.0,Closed by cutoff,2024-01
B01777,P045,Honey,Sold Out,25,25.0,0.0,0.0,2024-04-30,162500,173.8,117500,45000,48.13,P045,4700,25,2024-03-14,box 400g,0.0,Closed by cutoff,2024-03
B01778,P045,Honey,Partial Loss,23,22.75,0.25,1.1,2026-05-03,147875,158.16,108100,39775,42.54,P045,4700,23,2024-05-03,box 400g,1175.0,After cutoff,2024-05
B01779,P045,Honey,Partial Loss,26,25.53,0.47,1.8,2026-06-24,165945,177.48,122200,43745,46.79,P045,4700,26,2024-06-24,box 400g,2209.0,After cutoff,2024-06
B01780,P045,Honey,Partial Loss,27,26.08,0.92,3.4,2026-08-30,169520,181.3,126900,42620,45.58,P045,4700,27,2024-08-30,box 400g,4324.0,After cutoff,2024-08
B01781,P045,Honey,Sold Out,27,27.0,0.0,0.0,2024-12-16,175500,187.7,126900,48600,51.98,P045,4700,27,2024-10-28,box 400g,0.0,Closed by cutoff,2024-10
B01782,P045,Honey,Sold Out,35,35.0,0.0,0.0,2025-02-17,227500,243.32,164500,63000,67.38,P045,4700,35,2024-12-28,box 400g,0.0,Closed by cutoff,2024-12
B01783,P045,Honey,Partial Loss,26,24.91,1.09,4.2,2027-02-18,161915,173.17,122200,39715,42.48,P045,4700,26,2025-02-18,box 400g,5123.0,After cutoff,2025-02
B01784,P045,Honey,Partial Loss,26,25.19,0.81,3.1,2027-04-16,163735,175.12,122200,41535,44.42,P045,4700,26,2025-04-16,box 400g,3807.0000000000005,After cutoff,2025-04
B01785,P045,Honey,Sold Out,30,30.0,0.0,0.0,2025-07-18,195000,208.56,141000,54000,57.75,P045,4700,30,2025-06-09,box 400g,0.0,After cutoff,2025-06
B01786,P046,Peanuts,Sold Out,18,18.0,0.0,0.0,2023-07-24,117000,125.13,85500,31500,33.69,P046,4750,18,2023-07-04,kg,0.0,Closed by cutoff,2023-07
B01787,P046,Peanuts,Partial Loss,17,16.01,0.99,5.8,2024-01-18,104065,111.3,80750,23315,24.94,P046,4750,17,2023-07-22,kg,4702.5,Closed by cutoff,2023-07
B01788,P046,Peanuts,Partial Loss,23,21.55,1.45,6.3,2024-02-08,140075,149.81,109250,30825,32.97,P046,4750,23,2023-08-12,kg,6887.5,Closed by cutoff,2023-08
B01789,P046,Peanuts,Sold Out,28,28.0,0.0,0.0,2023-09-26,182000,194.65,133000,49000,52.41,P046,4750,28,2023-09-04,kg,0.0,Closed by cutoff,2023-09
B01790,P046,Peanuts,Sold Out,22,22.0,0.0,0.0,2023-10-05,143000,152.94,104500,38500,41.18,P046,4750,22,2023-09-22,kg,0.0,Closed by cutoff,2023-09
B01791,P046,Peanuts,Partial Loss,19,18.05,0.95,5.0,2024-04-06,117325,125.48,90250,27075,28.96,P046,4750,19,2023-10-09,kg,4512.5,Closed by cutoff,2023-10
B01792,P046,Peanuts,Partial Loss,18,16.94,1.06,5.9,2024-04-29,110110,117.76,85500,24610,26.32,P046,4750,18,2023-11-01,kg,5035.0,Closed by cutoff,2023-11
B01793,P046,Peanuts,Partial Loss,18,17.05,0.95,5.3,2024-05-20,110825,118.53,85500,25325,27.09,P046,4750,18,2023-11-22,kg,4512.5,Closed by cutoff,2023-11
B01794,P046,Peanuts,Sold Out,25,25.0,0.0,0.0,2023-12-23,162500,173.8,118750,43750,46.79,P046,4750,25,2023-12-09,kg,0.0,Closed by cutoff,2023-12
B01795,P046,Peanuts,Partial Loss,18,16.4,1.6,8.9,2024-06-30,106600,114.01,85500,21100,22.57,P046,4750,18,2024-01-02,kg,7600.0,Closed by cutoff,2024-01
B01796,P046,Peanuts,Partial Loss,22,19.91,2.09,9.5,2024-07-24,129415,138.41,112200,17215,18.41,P046,5100,22,2024-01-26,kg,10659.0,Closed by cutoff,2024-01
B01797,P046,Peanuts,Partial Loss,17,15.3,1.7,10.0,2024-08-13,99450,106.36,86700,12750,13.64,P046,5100,17,2024-02-15,kg,8670.0,Closed by cutoff,2024-02
B01798,P046,Peanuts,Sold Out,21,21.0,0.0,0.0,2024-03-28,136500,145.99,99750,36750,39.3,P046,4750,21,2024-03-07,kg,0.0,Closed by cutoff,2024-03
B01799,P046,Peanuts,Partial Loss,21,19.95,1.05,5.0,2024-09-22,129675,138.69,99750,29925,32.01,P046,4750,21,2024-03-26,kg,4987.5,Closed by cutoff,2024-03
B01800,P046,Peanuts,Sold Out,19,19.0,0.0,0.0,2024-04-23,123500,132.09,90250,33250,35.56,P046,4750,19,2024-04-09,kg,0.0,Closed by cutoff,2024-04
B01801,P046,Peanuts,Partial Loss,17,16.42,0.58,3.4,2024-10-26,106730,114.15,80750,25980,27.79,P046,4750,17,2024-04-29,kg,2755.0,Closed by cutoff,2024-04
B01802,P046,Peanuts,Sold Out,21,21.0,0.0,0.0,2024-06-01,136500,145.99,99750,36750,39.3,P046,4750,21,2024-05-14,kg,0.0,Closed by cutoff,2024-05
B01803,P046,Peanuts,Sold Out,19,19.0,0.0,0.0,2024-06-26,123500,132.09,90250,33250,35.56,P046,4750,19,2024-06-09,kg,0.0,Closed by cutoff,2024-06
B01804,P046,Peanuts,Partial Loss,20,18.88,1.12,5.6,2024-12-23,122720,131.25,95000,27720,29.65,P046,4750,20,2024-06-26,kg,5320.000000000001,Closed by cutoff,2024-06
B01805,P046,Peanuts,Partial Loss,19,18.28,0.72,3.8,2025-01-11,118820,127.08,90250,28570,30.56,P046,4750,19,2024-07-15,kg,3420.0,Closed by cutoff,2024-07
B01806,P046,Peanuts,Sold Out,19,19.0,0.0,0.0,2024-09-06,123500,132.09,90250,33250,35.56,P046,4750,19,2024-08-10,kg,0.0,Closed by cutoff,2024-08
B01807,P046,Peanuts,Sold Out,23,23.0,0.0,0.0,2024-09-06,149500,159.89,109250,40250,43.05,P046,4750,23,2024-09-04,kg,0.0,Closed by cutoff,2024-09
B01808,P046,Peanuts,Partial Loss,29,27.2,1.8,6.2,2025-03-22,176800,189.09,137750,39050,41.76,P046,4750,29,2024-09-23,kg,8550.0,Closed by cutoff,2024-09
B01809,P046,Peanuts,Sold Out,19,19.0,0.0,0.0,2024-11-02,123500,132.09,90250,33250,35.56,P046,4750,19,2024-10-14,kg,0.0,Closed by cutoff,2024-10
B01810,P046,Peanuts,Sold Out,22,22.0,0.0,0.0,2024-11-22,143000,152.94,104500,38500,41.18,P046,4750,22,2024-11-01,kg,0.0,Closed by cutoff,2024-11
B01811,P046,Peanuts,Partial Loss,18,16.65,1.35,7.5,2025-05-20,108225,115.75,85500,22725,24.3,P046,4750,18,2024-11-21,kg,6412.5,Closed by cutoff,2024-11
B01812,P046,Peanuts,Sold Out,24,24.0,0.0,0.0,2024-12-28,156000,166.84,122400,33600,35.94,P046,5100,24,2024-12-11,kg,0.0,Closed by cutoff,2024-12
B01813,P046,Peanuts,Sold Out,27,27.0,0.0,0.0,2025-01-23,175500,187.7,128250,47250,50.53,P046,4750,27,2024-12-28,kg,0.0,Closed by cutoff,2024-12
B01814,P046,Peanuts,Sold Out,23,23.0,0.0,0.0,2025-02-03,149500,159.89,109250,40250,43.05,P046,4750,23,2025-01-21,kg,0.0,Closed by cutoff,2025-01
B01815,P046,Peanuts,Sold Out,21,21.0,0.0,0.0,2025-02-27,136500,145.99,99750,36750,39.3,P046,4750,21,2025-02-07,kg,0.0,Closed by cutoff,2025-02
B01816,P046,Peanuts,Partial Loss,20,18.12,1.88,9.4,2025-08-27,117780,125.97,95000,22780,24.36,P046,4750,20,2025-02-28,kg,8930.0,After cutoff,2025-02
B01817,P046,Peanuts,Partial Loss,19,17.71,1.29,6.8,2025-09-13,115115,123.12,96900,18215,19.48,P046,5100,19,2025-03-17,kg,6579.0,After cutoff,2025-03
B01818,P046,Peanuts,Partial Loss,22,20.0,2.0,9.1,2025-10-02,130000,139.04,112200,17800,19.04,P046,5100,22,2025-04-05,kg,10200.0,After cutoff,2025-04
B01819,P046,Peanuts,Sold Out,23,23.0,0.0,0.0,2025-05-13,149500,159.89,117300,32200,34.44,P046,5100,23,2025-04-24,kg,0.0,Closed by cutoff,2025-04
B01820,P046,Peanuts,Sold Out,21,21.0,0.0,0.0,2025-05-29,136500,145.99,107100,29400,31.44,P046,5100,21,2025-05-17,kg,0.0,Closed by cutoff,2025-05
B01821,P046,Peanuts,Partial Loss,22,20.88,1.12,5.1,2025-12-03,135720,145.16,104500,31220,33.39,P046,4750,22,2025-06-06,kg,5320.000000000001,After cutoff,2025-06
B01822,P046,Peanuts,Sold Out,25,25.0,0.0,0.0,2025-06-28,162500,173.8,118750,43750,46.79,P046,4750,25,2025-06-24,kg,0.0,Closed by cutoff,2025-06
B01823,P047,Peanuts,Sold Out,17,17.0,0.0,0.0,2023-07-12,110500,118.18,79050,31450,33.64,P047,4650,17,2023-07-04,kg,0.0,Closed by cutoff,2023-07
B01824,P047,Peanuts,Sold Out,22,22.0,0.0,0.0,2023-08-04,143000,152.94,103400,39600,42.35,P047,4700,22,2023-07-24,kg,0.0,Closed by cutoff,2023-07
B01825,P047,Peanuts,Partial Loss,21,19.84,1.16,5.5,2024-02-11,128960,137.93,97650,31310,33.49,P047,4650,21,2023-08-15,kg,5394.0,Closed by cutoff,2023-08
B01826,P047,Peanuts,Sold Out,24,24.0,0.0,0.0,2023-09-30,156000,166.84,111600,44400,47.49,P047,4650,24,2023-09-07,kg,0.0,Closed by cutoff,2023-09
B01827,P047,Peanuts,Sold Out,29,29.0,0.0,0.0,2023-10-25,188500,201.6,134850,53650,57.38,P047,4650,29,2023-09-28,kg,0.0,Closed by cutoff,2023-09
B01828,P047,Peanuts,Partial Loss,21,20.54,0.46,2.2,2024-04-19,133510,142.79,97650,35860,38.35,P047,4650,21,2023-10-22,kg,2139.0,Closed by cutoff,2023-10
B01829,P047,Peanuts,Sold Out,19,19.0,0.0,0.0,2023-11-28,123500,132.09,88350,35150,37.59,P047,4650,19,2023-11-12,kg,0.0,Closed by cutoff,2023-11
B01830,P047,Peanuts,Sold Out,27,27.0,0.0,0.0,2023-12-23,175500,187.7,125550,49950,53.42,P047,4650,27,2023-12-07,kg,0.0,Closed by cutoff,2023-12
B01831,P047,Peanuts,Partial Loss,24,21.79,2.21,9.2,2024-06-26,141635,151.48,111600,30035,32.12,P047,4650,24,2023-12-29,kg,10276.5,Closed by cutoff,2023-12
B01832,P047,Peanuts,Partial Loss,20,18.3,1.7,8.5,2024-07-10,118950,127.22,94000,24950,26.68,P047,4700,20,2024-01-12,kg,7990.0,Closed by cutoff,2024-01
B01833,P047,Peanuts,Sold Out,18,18.0,0.0,0.0,2024-02-13,117000,125.13,83700,33300,35.61,P047,4650,18,2024-01-26,kg,0.0,Closed by cutoff,2024-01
B01834,P047,Peanuts,Sold Out,22,22.0,0.0,0.0,2024-03-03,143000,152.94,102300,40700,43.53,P047,4650,22,2024-02-16,kg,0.0,Closed by cutoff,2024-02
B01835,P047,Peanuts,Sold Out,23,23.0,0.0,0.0,2024-03-25,149500,159.89,108100,41400,44.28,P047,4700,23,2024-03-07,kg,0.0,Closed by cutoff,2024-03
B01836,P047,Peanuts,Partial Loss,18,17.69,0.31,1.7,2024-09-29,114985,122.98,83700,31285,33.46,P047,4650,18,2024-04-02,kg,1441.5,Closed by cutoff,2024-04
B01837,P047,Peanuts,Sold Out,22,22.0,0.0,0.0,2024-05-11,143000,152.94,102300,40700,43.53,P047,4650,22,2024-04-22,kg,0.0,Closed by cutoff,2024-04
B01838,P047,Peanuts,Partial Loss,22,21.27,0.73,3.3,2024-11-08,138255,147.87,102300,35955,38.45,P047,4650,22,2024-05-12,kg,3394.5,Closed by cutoff,2024-05
B01839,P047,Peanuts,Sold Out,21,21.0,0.0,0.0,2024-06-12,136500,145.99,97650,38850,41.55,P047,4650,21,2024-05-24,kg,0.0,Closed by cutoff,2024-05
B01840,P047,Peanuts,Partial Loss,19,17.99,1.01,5.3,2024-12-05,116935,125.06,88350,28585,30.57,P047,4650,19,2024-06-08,kg,4696.5,Closed by cutoff,2024-06
B01841,P047,Peanuts,Partial Loss,19,17.57,1.43,7.5,2024-12-24,114205,122.14,88350,25855,27.65,P047,4650,19,2024-06-27,kg,6649.5,Closed by cutoff,2024-06
B01842,P047,Peanuts,Sold Out,17,17.0,0.0,0.0,2024-07-25,110500,118.18,79050,31450,33.64,P047,4650,17,2024-07-17,kg,0.0,Closed by cutoff,2024-07
B01843,P047,Peanuts,Partial Loss,23,22.63,0.37,1.6,2025-01-31,147095,157.32,106950,40145,42.94,P047,4650,23,2024-08-04,kg,1720.5,Closed by cutoff,2024-08
B01844,P047,Peanuts,Partial Loss,22,21.12,0.88,4.0,2025-02-21,137280,146.82,102300,34980,37.41,P047,4650,22,2024-08-25,kg,4092.0,Closed by cutoff,2024-08
B01845,P047,Peanuts,Sold Out,25,25.0,0.0,0.0,2024-09-28,162500,173.8,116250,46250,49.47,P047,4650,25,2024-09-14,kg,0.0,Closed by cutoff,2024-09
B01846,P047,Peanuts,Sold Out,24,24.0,0.0,0.0,2024-10-23,156000,166.84,111600,44400,47.49,P047,4650,24,2024-09-29,kg,0.0,Closed by cutoff,2024-09
B01847,P047,Peanuts,Sold Out,19,19.0,0.0,0.0,2024-11-13,123500,132.09,88350,35150,37.59,P047,4650,19,2024-10-19,kg,0.0,Closed by cutoff,2024-10
B01848,P047,Peanuts,Partial Loss,21,19.15,1.85,8.8,2025-05-04,124475,133.13,97650,26825,28.69,P047,4650,21,2024-11-05,kg,8602.5,Closed by cutoff,2024-11
B01849,P047,Peanuts,Sold Out,18,18.0,0.0,0.0,2024-12-14,117000,125.13,83700,33300,35.61,P047,4650,18,2024-11-27,kg,0.0,Closed by cutoff,2024-11
B01850,P047,Peanuts,Partial Loss,24,21.62,2.38,9.9,2025-06-18,140530,150.3,111600,28930,30.94,P047,4650,24,2024-12-20,kg,11067.0,Closed by cutoff,2024-12
B01851,P047,Peanuts,Sold Out,22,22.0,0.0,0.0,2025-01-23,143000,152.94,102300,40700,43.53,P047,4650,22,2025-01-13,kg,0.0,Closed by cutoff,2025-01
B01852,P047,Peanuts,Sold Out,21,21.0,0.0,0.0,2025-02-27,136500,145.99,97650,38850,41.55,P047,4650,21,2025-02-02,kg,0.0,Closed by cutoff,2025-02
B01853,P047,Peanuts,Partial Loss,22,20.24,1.76,8.0,2025-08-30,131560,140.71,102300,29260,31.29,P047,4650,22,2025-03-03,kg,8184.0,After cutoff,2025-03
B01854,P047,Peanuts,Sold Out,21,21.0,0.0,0.0,2025-04-08,136500,145.99,97650,38850,41.55,P047,4650,21,2025-03-23,kg,0.0,Closed by cutoff,2025-03
B01855,P047,Peanuts,Sold Out,20,20.0,0.0,0.0,2025-04-25,130000,139.04,94000,36000,38.5,P047,4700,20,2025-04-10,kg,0.0,Closed by cutoff,2025-04
B01856,P047,Peanuts,Sold Out,18,18.0,0.0,0.0,2025-05-14,117000,125.13,83700,33300,35.61,P047,4650,18,2025-05-03,kg,0.0,Closed by cutoff,2025-05
B01857,P047,Peanuts,Sold Out,19,19.0,0.0,0.0,2025-06-08,123500,132.09,89300,34200,36.58,P047,4700,19,2025-05-18,kg,0.0,Closed by cutoff,2025-05
B01858,P047,Peanuts,Sold Out,25,25.0,0.0,0.0,2025-07-04,162500,173.8,116250,46250,49.47,P047,4650,25,2025-06-06,kg,0.0,After cutoff,2025-06
B01859,P047,Peanuts,Partial Loss,25,24.12,0.88,3.5,2025-12-27,156780,167.68,116250,40530,43.35,P047,4650,25,2025-06-30,kg,4092.0,After cutoff,2025-06
B01860,P048,Peanuts,Sold Out,23,23.0,0.0,0.0,2023-07-20,161000,172.19,116150,44850,47.97,P048,5050,23,2023-07-01,kg,0.0,Closed by cutoff,2023-07
B01861,P048,Peanuts,Partial Loss,18,17.53,0.47,2.6,2024-01-12,122710,131.24,90900,31810,34.02,P048,5050,18,2023-07-16,kg,2373.5,Closed by cutoff,2023-07
B01862,P048,Peanuts,Partial Loss,22,20.92,1.08,4.9,2024-01-30,146440,156.62,111100,35340,37.8,P048,5050,22,2023-08-03,kg,5454.0,Closed by cutoff,2023-08
B01863,P048,Peanuts,Partial Loss,23,22.54,0.46,2.0,2024-02-25,157780,168.75,116150,41630,44.52,P048,5050,23,2023-08-29,kg,2323.0,Closed by cutoff,2023-08
B01864,P048,Peanuts,Partial Loss,23,21.87,1.13,4.9,2024-03-14,153090,163.73,116150,36940,39.51,P048,5050,23,2023-09-16,kg,5706.499999999999,Closed by cutoff,2023-09
B01865,P048,Peanuts,Partial Loss,23,22.7,0.3,1.3,2024-04-06,158900,169.95,116150,42750,45.72,P048,5050,23,2023-10-09,kg,1515.0,Closed by cutoff,2023-10
B01866,P048,Peanuts,Sold Out,21,21.0,0.0,0.0,2023-11-16,147000,157.22,106050,40950,43.8,P048,5050,21,2023-11-02,kg,0.0,Closed by cutoff,2023-11
B01867,P048,Peanuts,Sold Out,20,20.0,0.0,0.0,2023-11-29,140000,149.73,101000,39000,41.71,P048,5050,20,2023-11-22,kg,0.0,Closed by cutoff,2023-11
B01868,P048,Peanuts,Sold Out,26,26.0,0.0,0.0,2024-01-10,182000,194.65,131300,50700,54.22,P048,5050,26,2023-12-13,kg,0.0,Closed by cutoff,2023-12
B01869,P048,Peanuts,Sold Out,21,21.0,0.0,0.0,2024-01-31,147000,157.22,111300,35700,38.18,P048,5300,21,2024-01-09,kg,0.0,Closed by cutoff,2024-01
B01870,P048,Peanuts,Sold Out,18,18.0,0.0,0.0,2024-02-06,126000,134.76,90900,35100,37.54,P048,5050,18,2024-01-26,kg,0.0,Closed by cutoff,2024-01
B01871,P048,Peanuts,Partial Loss,18,16.09,1.91,10.6,2024-08-17,112630,120.46,90900,21730,23.24,P048,5050,18,2024-02-19,kg,9645.5,Closed by cutoff,2024-02
B01872,P048,Peanuts,Sold Out,21,21.0,0.0,0.0,2024-04-01,147000,157.22,106050,40950,43.8,P048,5050,21,2024-03-18,kg,0.0,Closed by cutoff,2024-03
B01873,P048,Peanuts,Sold Out,19,19.0,0.0,0.0,2024-04-18,133000,142.25,95950,37050,39.63,P048,5050,19,2024-04-05,kg,0.0,Closed by cutoff,2024-04
B01874,P048,Peanuts,Sold Out,18,18.0,0.0,0.0,2024-05-02,126000,134.76,90900,35100,37.54,P048,5050,18,2024-04-24,kg,0.0,Closed by cutoff,2024-04
B01875,P048,Peanuts,Sold Out,19,19.0,0.0,0.0,2024-06-06,133000,142.25,95950,37050,39.63,P048,5050,19,2024-05-14,kg,0.0,Closed by cutoff,2024-05
B01876,P048,Peanuts,Sold Out,21,21.0,0.0,0.0,2024-06-17,147000,157.22,106050,40950,43.8,P048,5050,21,2024-06-04,kg,0.0,Closed by cutoff,2024-06
B01877,P048,Peanuts,Partial Loss,23,20.98,2.02,8.8,2024-12-19,146860,157.07,116150,30710,32.84,P048,5050,23,2024-06-22,kg,10201.0,Closed by cutoff,2024-06
B01878,P048,Peanuts,Partial Loss,23,22.33,0.67,2.9,2025-01-09,156310,167.18,116150,40160,42.95,P048,5050,23,2024-07-13,kg,3383.5,Closed by cutoff,2024-07
B01879,P048,Peanuts,Partial Loss,23,20.49,2.51,10.9,2025-01-30,143430,153.4,121900,21530,23.03,P048,5300,23,2024-08-03,kg,13302.999999999998,Closed by cutoff,2024-08
B01880,P048,Peanuts,Sold Out,18,18.0,0.0,0.0,2024-09-06,126000,134.76,95400,30600,32.73,P048,5300,18,2024-08-26,kg,0.0,Closed by cutoff,2024-08
B01881,P048,Peanuts,Partial Loss,24,22.63,1.37,5.7,2025-03-19,158410,169.42,121200,37210,39.8,P048,5050,24,2024-09-20,kg,6918.500000000001,Closed by cutoff,2024-09
B01882,P048,Peanuts,Sold Out,23,23.0,0.0,0.0,2024-11-01,161000,172.19,121900,39100,41.82,P048,5300,23,2024-10-09,kg,0.0,Closed by cutoff,2024-10
B01883,P048,Peanuts,Sold Out,19,19.0,0.0,0.0,2024-11-16,133000,142.25,100700,32300,34.55,P048,5300,19,2024-10-29,kg,0.0,Closed by cutoff,2024-10
B01884,P048,Peanuts,Sold Out,18,18.0,0.0,0.0,2024-11-24,126000,134.76,90900,35100,37.54,P048,5050,18,2024-11-14,kg,0.0,Closed by cutoff,2024-11
B01885,P048,Peanuts,Sold Out,27,27.0,0.0,0.0,2024-12-24,189000,202.14,136350,52650,56.31,P048,5050,27,2024-12-02,kg,0.0,Closed by cutoff,2024-12
B01886,P048,Peanuts,Partial Loss,28,25.37,2.63,9.4,2025-06-19,177590,189.94,141400,36190,38.71,P048,5050,28,2024-12-21,kg,13281.5,Closed by cutoff,2024-12
B01887,P048,Peanuts,Partial Loss,20,18.74,1.26,6.3,2025-07-12,131180,140.3,106000,25180,26.93,P048,5300,20,2025-01-13,kg,6678.0,After cutoff,2025-01
B01888,P048,Peanuts,Partial Loss,23,19.89,3.11,13.5,2025-08-03,139230,148.91,116150,23080,24.68,P048,5050,23,2025-02-04,kg,15705.5,After cutoff,2025-02
B01889,P048,Peanuts,Sold Out,22,22.0,0.0,0.0,2025-03-12,154000,164.71,111100,42900,45.88,P048,5050,22,2025-02-19,kg,0.0,Closed by cutoff,2025-02
B01890,P048,Peanuts,Partial Loss,22,20.68,1.32,6.0,2025-09-10,144760,154.82,116600,28160,30.12,P048,5300,22,2025-03-14,kg,6996.0,After cutoff,2025-03
B01891,P048,Peanuts,Sold Out,23,23.0,0.0,0.0,2025-04-13,161000,172.19,116150,44850,47.97,P048,5050,23,2025-04-03,kg,0.0,Closed by cutoff,2025-04
B01892,P048,Peanuts,Sold Out,20,20.0,0.0,0.0,2025-05-13,140000,149.73,101000,39000,41.71,P048,5050,20,2025-04-23,kg,0.0,Closed by cutoff,2025-04
B01893,P048,Peanuts,Partial Loss,23,22.68,0.32,1.4,2025-11-07,158760,169.8,116150,42610,45.57,P048,5050,23,2025-05-11,kg,1616.0,After cutoff,2025-05
B01894,P048,Peanuts,Sold Out,20,20.0,0.0,0.0,2025-06-08,140000,149.73,101000,39000,41.71,P048,5050,20,2025-05-25,kg,0.0,Closed by cutoff,2025-05
B01895,P048,Peanuts,Sold Out,21,21.0,0.0,0.0,2025-06-22,147000,157.22,106050,40950,43.8,P048,5050,21,2025-06-12,kg,0.0,Closed by cutoff,2025-06
B01896,P049,Peanuts,Partial Loss,23,21.71,1.29,5.6,2024-01-06,217100,232.19,162150,54950,58.77,P049,7050,23,2023-07-10,kg,9094.5,Closed by cutoff,2023-07
B01897,P049,Peanuts,Sold Out,18,18.0,0.0,0.0,2024-01-22,180000,192.51,126900,53100,56.79,P049,7050,18,2023-07-26,kg,0.0,Closed by cutoff,2023-07
