BatchID,ProductID,Product,Category,SupplierRole,SupplierID,SupplierName,PurchaseDate,Quantity,Unit,UnitCost_CLP,UnitCost_USD,BatchCost_CLP,BatchCost_USD,ExpiryDate,ExpiryType,Season
B01889,P048,Fried peanuts with salt,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-02-19,22,kg,5050,5.4,111100,118.82,2025-08-18,Concrete,Summer
B01890,P048,Fried peanuts with salt,Peanuts,Backup,S014,El Palomo Nuts,2025-03-14,22,kg,5300,5.67,116600,124.71,2025-09-10,Concrete,Autumn
B01891,P048,Fried peanuts with salt,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-04-03,23,kg,5050,5.4,116150,124.22,2025-09-30,Concrete,Autumn
B01892,P048,Fried peanuts with salt,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-04-23,20,kg,5050,5.4,101000,108.02,2025-10-20,Concrete,Autumn
B01893,P048,Fried peanuts with salt,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-05-11,23,kg,5050,5.4,116150,124.22,2025-11-07,Concrete,Autumn
B01894,P048,Fried peanuts with salt,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-05-25,20,kg,5050,5.4,101000,108.02,2025-11-21,Concrete,Autumn
B01895,P048,Fried peanuts with salt,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-06-12,21,kg,5050,5.4,106050,113.42,2025-12-09,Concrete,Winter
B01896,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-07-10,23,kg,7050,7.54,162150,173.42,2024-01-06,Concrete,Winter
B01897,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-07-26,18,kg,7050,7.54,126900,135.72,2024-01-22,Concrete,Winter
B01898,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-08-12,21,kg,7050,7.54,148050,158.34,2024-02-08,Concrete,Winter
B01899,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-09-07,27,kg,7050,7.54,190350,203.58,2024-03-05,Concrete,Spring
B01900,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-10-03,21,kg,7050,7.54,148050,158.34,2024-03-31,Concrete,Spring
B01901,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-10-28,19,kg,7050,7.54,133950,143.26,2024-04-25,Concrete,Spring
B01902,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-11-14,20,kg,7050,7.54,141000,150.8,2024-05-12,Concrete,Spring
B01903,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-11-30,22,kg,7050,7.54,155100,165.88,2024-05-28,Concrete,Spring
B01904,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-12-20,25,kg,7050,7.54,176250,188.5,2024-06-17,Concrete,Summer
B01905,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-01-14,22,kg,7050,7.54,155100,165.88,2024-07-12,Concrete,Summer
B01906,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-01-29,20,kg,7050,7.54,141000,150.8,2024-07-27,Concrete,Summer
B01907,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-02-17,20,kg,7050,7.54,141000,150.8,2024-08-15,Concrete,Summer
B01908,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-03-11,19,kg,7050,7.54,133950,143.26,2024-09-07,Concrete,Autumn
B01909,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-04-03,17,kg,7050,7.54,119850,128.18,2024-09-30,Concrete,Autumn
B01910,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-04-22,19,kg,7050,7.54,133950,143.26,2024-10-19,Concrete,Autumn
B01911,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-05-13,18,kg,7050,7.54,126900,135.72,2024-11-09,Concrete,Autumn
B01912,P049,Japanese peanuts,Peanuts,Backup,S014,El Palomo Nuts,2024-06-08,22,kg,7400,7.91,162800,174.12,2024-12-05,Concrete,Winter
B01913,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-06-26,19,kg,7050,7.54,133950,143.26,2024-12-23,Concrete,Winter
B01914,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-07-15,20,kg,7050,7.54,141000,150.8,2025-01-11,Concrete,Winter
B01915,P049,Japanese peanuts,Peanuts,Backup,S014,El Palomo Nuts,2024-08-04,21,kg,7400,7.91,155400,166.2,2025-01-31,Concrete,Winter
B01916,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-08-23,22,kg,7050,7.54,155100,165.88,2025-02-19,Concrete,Winter
B01917,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-09-12,24,kg,7050,7.54,169200,180.96,2025-03-11,Concrete,Spring
B01918,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-10-02,19,kg,7050,7.54,133950,143.26,2025-03-31,Concrete,Spring
B01919,P049,Japanese peanuts,Peanuts,Backup,S014,El Palomo Nuts,2024-10-18,21,kg,7400,7.91,155400,166.2,2025-04-16,Concrete,Spring
B01920,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-11-07,18,kg,7050,7.54,126900,135.72,2025-05-06,Concrete,Spring
B01921,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-12-04,25,kg,7050,7.54,176250,188.5,2025-06-02,Concrete,Summer
B01922,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-12-22,28,kg,7050,7.54,197400,211.12,2025-06-20,Concrete,Summer
B01923,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-01-19,23,kg,7050,7.54,162150,173.42,2025-07-18,Concrete,Summer
B01924,P049,Japanese peanuts,Peanuts,Backup,S014,El Palomo Nuts,2025-02-11,22,kg,7400,7.91,162800,174.12,2025-08-10,Concrete,Summer
B01925,P049,Japanese peanuts,Peanuts,Backup,S014,El Palomo Nuts,2025-03-04,24,kg,7400,7.91,177600,189.95,2025-08-31,Concrete,Autumn
B01926,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-03-22,20,kg,7050,7.54,141000,150.8,2025-09-18,Concrete,Autumn
B01927,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-04-09,23,kg,7050,7.54,162150,173.42,2025-10-06,Concrete,Autumn
B01928,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-05-03,20,kg,7050,7.54,141000,150.8,2025-10-30,Concrete,Autumn
B01929,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-05-25,25,kg,7050,7.54,176250,188.5,2025-11-21,Concrete,Autumn
B01930,P049,Japanese peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-06-16,23,kg,7050,7.54,162150,173.42,2025-12-13,Concrete,Winter
B01931,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-07-11,20,kg,6450,6.9,129000,137.97,2024-01-07,Concrete,Winter
B01932,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-07-23,20,kg,6450,6.9,129000,137.97,2024-01-19,Concrete,Winter
B01933,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-08-11,17,kg,6450,6.9,109650,117.27,2024-02-07,Concrete,Winter
B01934,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-08-27,20,kg,6450,6.9,129000,137.97,2024-02-23,Concrete,Winter
B01935,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-09-18,22,kg,6450,6.9,141900,151.76,2024-03-16,Concrete,Spring
B01936,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2023-10-06,18,kg,6650,7.11,119700,128.02,2024-04-03,Concrete,Spring
B01937,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-10-26,21,kg,6450,6.9,135450,144.87,2024-04-23,Concrete,Spring
B01938,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-11-19,18,kg,6450,6.9,116100,124.17,2024-05-17,Concrete,Spring
B01939,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2023-12-16,26,kg,6650,7.11,172900,184.92,2024-06-13,Concrete,Summer
B01940,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-01-02,18,kg,6450,6.9,116100,124.17,2024-06-30,Concrete,Summer
B01941,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-01-19,20,kg,6450,6.9,129000,137.97,2024-07-17,Concrete,Summer
B01942,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2024-02-08,20,kg,6650,7.11,133000,142.25,2024-08-06,Concrete,Summer
B01943,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2024-02-26,22,kg,6650,7.11,146300,156.47,2024-08-24,Concrete,Summer
B01944,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-03-16,23,kg,6450,6.9,148350,158.66,2024-09-12,Concrete,Autumn
B01945,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-03-31,18,kg,6450,6.9,116100,124.17,2024-09-27,Concrete,Autumn
B01946,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-04-17,21,kg,6450,6.9,135450,144.87,2024-10-14,Concrete,Autumn
B01947,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2024-05-12,20,kg,6650,7.11,133000,142.25,2024-11-08,Concrete,Autumn
B01948,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2024-05-31,20,kg,6650,7.11,133000,142.25,2024-11-27,Concrete,Autumn
B01949,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-06-17,18,kg,6450,6.9,116100,124.17,2024-12-14,Concrete,Winter
B01950,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-07-14,20,kg,6450,6.9,129000,137.97,2025-01-10,Concrete,Winter
B01951,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-08-01,20,kg,6450,6.9,129000,137.97,2025-01-28,Concrete,Winter
B01952,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-08-17,21,kg,6450,6.9,135450,144.87,2025-02-13,Concrete,Winter
B01953,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2024-09-09,25,kg,6650,7.11,166250,177.81,2025-03-08,Concrete,Spring
B01954,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2024-10-05,21,kg,6650,7.11,139650,149.36,2025-04-03,Concrete,Spring
B01955,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-10-28,20,kg,6450,6.9,129000,137.97,2025-04-26,Concrete,Spring
B01956,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-11-22,18,kg,6450,6.9,116100,124.17,2025-05-21,Concrete,Spring
B01957,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-12-08,27,kg,6450,6.9,174150,186.26,2025-06-06,Concrete,Summer
B01958,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2024-12-28,24,kg,6650,7.11,159600,170.7,2025-06-26,Concrete,Summer
B01959,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2025-01-14,22,kg,6650,7.11,146300,156.47,2025-07-13,Concrete,Summer
B01960,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-02-02,21,kg,6450,6.9,135450,144.87,2025-08-01,Concrete,Summer
B01961,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2025-02-22,23,kg,6650,7.11,152950,163.58,2025-08-21,Concrete,Summer
B01962,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-03-08,24,kg,6450,6.9,154800,165.56,2025-09-04,Concrete,Autumn
B01963,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2025-03-25,21,kg,6650,7.11,139650,149.36,2025-09-21,Concrete,Autumn
B01964,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-04-16,19,kg,6450,6.9,122550,131.07,2025-10-13,Concrete,Autumn
B01965,P050,Candied peanuts (natural),Peanuts,Backup,S014,El Palomo Nuts,2025-05-07,25,kg,6650,7.11,166250,177.81,2025-11-03,Concrete,Autumn
B01966,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-05-27,22,kg,6450,6.9,141900,151.76,2025-11-23,Concrete,Autumn
B01967,P050,Candied peanuts (natural),Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-06-18,20,kg,6450,6.9,129000,137.97,2025-12-15,Concrete,Winter
B01968,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-07-20,36,kg,7700,8.24,277200,296.47,2024-01-16,Concrete,Winter
B01969,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-08-07,30,kg,7700,8.24,231000,247.06,2024-02-03,Concrete,Winter
B01970,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-09-01,37,kg,7700,8.24,284900,304.71,2024-02-28,Concrete,Spring
B01971,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-09-24,38,kg,7700,8.24,292600,312.94,2024-03-22,Concrete,Spring
B01972,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-10-14,13,kg,7700,8.24,100100,107.06,2024-04-11,Concrete,Spring
B01973,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-10-30,12,kg,7700,8.24,92400,98.82,2024-04-27,Concrete,Spring
B01974,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-11-15,11,kg,7700,8.24,84700,90.59,2024-05-13,Concrete,Spring
B01975,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-12-08,16,kg,7700,8.24,123200,131.76,2024-06-05,Concrete,Summer
B01976,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-12-30,16,kg,7700,8.24,123200,131.76,2024-06-27,Concrete,Summer
B01977,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-01-22,11,kg,7700,8.24,84700,90.59,2024-07-20,Concrete,Summer
B01978,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-02-12,13,kg,7700,8.24,100100,107.06,2024-08-10,Concrete,Summer
B01979,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-02-28,13,kg,7700,8.24,100100,107.06,2024-08-26,Concrete,Summer
B01980,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-03-17,13,kg,7700,8.24,100100,107.06,2024-09-13,Concrete,Autumn
B01981,P051,Chocolate-coated peanuts,Peanuts,Backup,S014,El Palomo Nuts,2024-04-02,35,kg,8200,8.77,287000,306.95,2024-09-29,Concrete,Autumn
B01982,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-04-21,30,kg,7700,8.24,231000,247.06,2024-10-18,Concrete,Autumn
B01983,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-05-17,28,kg,7700,8.24,215600,230.59,2024-11-13,Concrete,Autumn
B01984,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-06-05,31,kg,7700,8.24,238700,255.29,2024-12-02,Concrete,Winter
B01985,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-06-25,27,kg,7700,8.24,207900,222.35,2024-12-22,Concrete,Winter
B01986,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-07-14,28,kg,7700,8.24,215600,230.59,2025-01-10,Concrete,Winter
B01987,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-08-05,31,kg,7700,8.24,238700,255.29,2025-02-01,Concrete,Winter
B01988,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-08-28,35,kg,7700,8.24,269500,288.24,2025-02-24,Concrete,Winter
B01989,P051,Chocolate-coated peanuts,Peanuts,Backup,S014,El Palomo Nuts,2024-09-20,45,kg,8200,8.77,369000,394.65,2025-03-19,Concrete,Spring
B01990,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-10-13,13,kg,7700,8.24,100100,107.06,2025-04-11,Concrete,Spring
B01991,P051,Chocolate-coated peanuts,Peanuts,Backup,S014,El Palomo Nuts,2024-11-09,12,kg,8200,8.77,98400,105.24,2025-05-08,Concrete,Spring
B01992,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-12-01,14,kg,7700,8.24,107800,115.29,2025-05-30,Concrete,Summer
B01993,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-12-23,14,kg,7700,8.24,107800,115.29,2025-06-21,Concrete,Summer
B01994,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-01-16,11,kg,7700,8.24,84700,90.59,2025-07-15,Concrete,Summer
B01995,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-02-08,14,kg,7700,8.24,107800,115.29,2025-08-07,Concrete,Summer
B01996,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-02-23,13,kg,7700,8.24,100100,107.06,2025-08-22,Concrete,Summer
B01997,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-03-12,12,kg,7700,8.24,92400,98.82,2025-09-08,Concrete,Autumn
B01998,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-03-29,12,kg,7700,8.24,92400,98.82,2025-09-25,Concrete,Autumn
B01999,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-04-26,37,kg,7700,8.24,284900,304.71,2025-10-23,Concrete,Autumn
B02000,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-05-12,37,kg,7700,8.24,284900,304.71,2025-11-08,Concrete,Autumn
B02001,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-06-05,38,kg,7700,8.24,292600,312.94,2025-12-02,Concrete,Winter
B02002,P051,Chocolate-coated peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-06-29,36,kg,7700,8.24,277200,296.47,2025-12-26,Concrete,Winter
B02003,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-07-16,23,kg,5300,5.67,121900,130.37,2024-01-12,Concrete,Winter
B02004,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-08-07,22,kg,5300,5.67,116600,124.71,2024-02-03,Concrete,Winter
B02005,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-09-03,23,kg,5300,5.67,121900,130.37,2024-03-01,Concrete,Spring
B02006,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-09-23,26,kg,5300,5.67,137800,147.38,2024-03-21,Concrete,Spring
B02007,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-10-13,19,kg,5300,5.67,100700,107.7,2024-04-10,Concrete,Spring
B02008,P052,Peanuts with merken,Peanuts,Backup,S014,El Palomo Nuts,2023-11-07,22,kg,5500,5.88,121000,129.41,2024-05-05,Concrete,Spring
B02009,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-11-29,20,kg,5300,5.67,106000,113.37,2024-05-27,Concrete,Spring
B02010,P052,Peanuts with merken,Peanuts,Backup,S014,El Palomo Nuts,2023-12-16,29,kg,5500,5.88,159500,170.59,2024-06-13,Concrete,Summer
B02011,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-01-05,23,kg,5300,5.67,121900,130.37,2024-07-03,Concrete,Summer
B02012,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-01-20,21,kg,5300,5.67,111300,119.04,2024-07-18,Concrete,Summer
B02013,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-02-07,19,kg,5300,5.67,100700,107.7,2024-08-05,Concrete,Summer
B02014,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-02-24,23,kg,5300,5.67,121900,130.37,2024-08-22,Concrete,Summer
B02015,P052,Peanuts with merken,Peanuts,Backup,S014,El Palomo Nuts,2024-03-14,22,kg,5500,5.88,121000,129.41,2024-09-10,Concrete,Autumn
B02016,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-04-01,21,kg,5300,5.67,111300,119.04,2024-09-28,Concrete,Autumn
B02017,P052,Peanuts with merken,Peanuts,Backup,S014,El Palomo Nuts,2024-04-20,18,kg,5500,5.88,99000,105.88,2024-10-17,Concrete,Autumn
B02018,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-05-11,22,kg,5300,5.67,116600,124.71,2024-11-07,Concrete,Autumn
B02019,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-05-28,20,kg,5300,5.67,106000,113.37,2024-11-24,Concrete,Autumn
B02020,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-06-19,18,kg,5300,5.67,95400,102.03,2024-12-16,Concrete,Winter
B02021,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-07-06,23,kg,5300,5.67,121900,130.37,2025-01-02,Concrete,Winter
B02022,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-07-25,19,kg,5300,5.67,100700,107.7,2025-01-21,Concrete,Winter
B02023,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-08-16,23,kg,5300,5.67,121900,130.37,2025-02-12,Concrete,Winter
B02024,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-09-14,22,kg,5300,5.67,116600,124.71,2025-03-13,Concrete,Spring
B02025,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-10-04,22,kg,5300,5.67,116600,124.71,2025-04-02,Concrete,Spring
B02026,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-10-27,23,kg,5300,5.67,121900,130.37,2025-04-25,Concrete,Spring
B02027,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-11-19,21,kg,5300,5.67,111300,119.04,2025-05-18,Concrete,Spring
B02028,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-12-05,27,kg,5300,5.67,143100,153.05,2025-06-03,Concrete,Summer
B02029,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-12-27,28,kg,5300,5.67,148400,158.72,2025-06-25,Concrete,Summer
B02030,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-01-15,19,kg,5300,5.67,100700,107.7,2025-07-14,Concrete,Summer
B02031,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-02-04,21,kg,5300,5.67,111300,119.04,2025-08-03,Concrete,Summer
B02032,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-02-23,19,kg,5300,5.67,100700,107.7,2025-08-22,Concrete,Summer
B02033,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-03-18,22,kg,5300,5.67,116600,124.71,2025-09-14,Concrete,Autumn
B02034,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-04-05,23,kg,5300,5.67,121900,130.37,2025-10-02,Concrete,Autumn
B02035,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-04-27,21,kg,5300,5.67,111300,119.04,2025-10-24,Concrete,Autumn
B02036,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-05-10,25,kg,5300,5.67,132500,141.71,2025-11-06,Concrete,Autumn
B02037,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-05-28,21,kg,5300,5.67,111300,119.04,2025-11-24,Concrete,Autumn
B02038,P052,Peanuts with merken,Peanuts,Primary,S013,Maipo Nuts Ltd.,2025-06-22,18,kg,5300,5.67,95400,102.03,2025-12-19,Concrete,Winter
B02039,P053,Honey-glazed peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-07-03,21,kg,5900,6.31,123900,132.51,2023-12-30,Concrete,Winter
B02040,P053,Honey-glazed peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-07-22,19,kg,5900,6.31,112100,119.89,2024-01-18,Concrete,Winter
B02041,P053,Honey-glazed peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-08-09,18,kg,5900,6.31,106200,113.58,2024-02-05,Concrete,Winter
B02042,P053,Honey-glazed peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-09-02,26,kg,5900,6.31,153400,164.06,2024-02-29,Concrete,Spring
B02043,P053,Honey-glazed peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-09-25,26,kg,5900,6.31,153400,164.06,2024-03-23,Concrete,Spring
B02044,P053,Honey-glazed peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-10-15,22,kg,5900,6.31,129800,138.82,2024-04-12,Concrete,Spring
B02045,P053,Honey-glazed peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-11-03,19,kg,5900,6.31,112100,119.89,2024-05-01,Concrete,Spring
B02046,P053,Honey-glazed peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-11-18,21,kg,5900,6.31,123900,132.51,2024-05-16,Concrete,Spring
B02047,P053,Honey-glazed peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-12-10,29,kg,5900,6.31,171100,182.99,2024-06-07,Concrete,Summer
B02048,P053,Honey-glazed peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2023-12-27,28,kg,5900,6.31,165200,176.68,2024-06-24,Concrete,Summer
B02049,P053,Honey-glazed peanuts,Peanuts,Primary,S013,Maipo Nuts Ltd.,2024-01-15,23,kg,5900,6.31,135700,145.13,2024-07-13,Concrete,Summer
