BatchID,ProductID,Product,Category,SupplierRole,SupplierName,PurchaseDate,ExpiryDate,Quantity,Unit,Status,QtySold,QtyWasted,WastedPct,Revenue_CLP,Revenue_USD,GrossProfit_CLP,GrossProfit_USD,Season,SeasonSH,YearMonth
B01816,P046,Roasted salted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-02-28,2025-08-27,20,kg,Partial Loss,18.12,1.88,9.4,117780,125.97,22780,24.36,Summer,Summer,2025-02
B01817,P046,Roasted salted peanuts,Peanuts,Backup,El Palomo Nuts,2025-03-17,2025-09-13,19,kg,Partial Loss,17.71,1.29,6.8,115115,123.12,18215,19.48,Autumn,Autumn,2025-03
B01818,P046,Roasted salted peanuts,Peanuts,Backup,El Palomo Nuts,2025-04-05,2025-10-02,22,kg,Partial Loss,20.0,2.0,9.1,130000,139.04,17800,19.04,Autumn,Autumn,2025-04
B01819,P046,Roasted salted peanuts,Peanuts,Backup,El Palomo Nuts,2025-04-24,2025-10-21,23,kg,Sold Out,23.0,0.0,0.0,149500,159.89,32200,34.44,Autumn,Autumn,2025-04
B01820,P046,Roasted salted peanuts,Peanuts,Backup,El Palomo Nuts,2025-05-17,2025-11-13,21,kg,Sold Out,21.0,0.0,0.0,136500,145.99,29400,31.44,Autumn,Autumn,2025-05
B01821,P046,Roasted salted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-06-06,2025-12-03,22,kg,Partial Loss,20.88,1.12,5.1,135720,145.16,31220,33.39,Winter,Winter,2025-06
B01822,P046,Roasted salted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-06-24,2025-12-21,25,kg,Sold Out,25.0,0.0,0.0,162500,173.8,43750,46.79,Winter,Winter,2025-06
B01823,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-07-04,2023-12-31,17,kg,Sold Out,17.0,0.0,0.0,110500,118.18,31450,33.64,Winter,Winter,2023-07
B01824,P047,Roasted unsalted peanuts,Peanuts,Backup,El Palomo Nuts,2023-07-24,2024-01-20,22,kg,Sold Out,22.0,0.0,0.0,143000,152.94,39600,42.35,Winter,Winter,2023-07
B01825,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-08-15,2024-02-11,21,kg,Partial Loss,19.84,1.16,5.5,128960,137.93,31310,33.49,Winter,Winter,2023-08
B01826,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-09-07,2024-03-05,24,kg,Sold Out,24.0,0.0,0.0,156000,166.84,44400,47.49,Spring,Spring,2023-09
B01827,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-09-28,2024-03-26,29,kg,Sold Out,29.0,0.0,0.0,188500,201.6,53650,57.38,Spring,Spring,2023-09
B01828,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-10-22,2024-04-19,21,kg,Partial Loss,20.54,0.46,2.2,133510,142.79,35860,38.35,Spring,Spring,2023-10
B01829,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-11-12,2024-05-10,19,kg,Sold Out,19.0,0.0,0.0,123500,132.09,35150,37.59,Spring,Spring,2023-11
B01830,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-12-07,2024-06-04,27,kg,Sold Out,27.0,0.0,0.0,175500,187.7,49950,53.42,Summer,Summer,2023-12
B01831,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-12-29,2024-06-26,24,kg,Partial Loss,21.79,2.21,9.2,141635,151.48,30035,32.12,Summer,Summer,2023-12
B01832,P047,Roasted unsalted peanuts,Peanuts,Backup,El Palomo Nuts,2024-01-12,2024-07-10,20,kg,Partial Loss,18.3,1.7,8.5,118950,127.22,24950,26.68,Summer,Summer,2024-01
B01833,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-01-26,2024-07-24,18,kg,Sold Out,18.0,0.0,0.0,117000,125.13,33300,35.61,Summer,Summer,2024-01
B01834,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-02-16,2024-08-14,22,kg,Sold Out,22.0,0.0,0.0,143000,152.94,40700,43.53,Summer,Summer,2024-02
B01835,P047,Roasted unsalted peanuts,Peanuts,Backup,El Palomo Nuts,2024-03-07,2024-09-03,23,kg,Sold Out,23.0,0.0,0.0,149500,159.89,41400,44.28,Autumn,Autumn,2024-03
B01836,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-04-02,2024-09-29,18,kg,Partial Loss,17.69,0.31,1.7,114985,122.98,31285,33.46,Autumn,Autumn,2024-04
B01837,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-04-22,2024-10-19,22,kg,Sold Out,22.0,0.0,0.0,143000,152.94,40700,43.53,Autumn,Autumn,2024-04
B01838,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-05-12,2024-11-08,22,kg,Partial Loss,21.27,0.73,3.3,138255,147.87,35955,38.45,Autumn,Autumn,2024-05
B01839,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-05-24,2024-11-20,21,kg,Sold Out,21.0,0.0,0.0,136500,145.99,38850,41.55,Autumn,Autumn,2024-05
B01840,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-06-08,2024-12-05,19,kg,Partial Loss,17.99,1.01,5.3,116935,125.06,28585,30.57,Winter,Winter,2024-06
B01841,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-06-27,2024-12-24,19,kg,Partial Loss,17.57,1.43,7.5,114205,122.14,25855,27.65,Winter,Winter,2024-06
B01842,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-07-17,2025-01-13,17,kg,Sold Out,17.0,0.0,0.0,110500,118.18,31450,33.64,Winter,Winter,2024-07
B01843,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-08-04,2025-01-31,23,kg,Partial Loss,22.63,0.37,1.6,147095,157.32,40145,42.94,Winter,Winter,2024-08
B01844,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-08-25,2025-02-21,22,kg,Partial Loss,21.12,0.88,4.0,137280,146.82,34980,37.41,Winter,Winter,2024-08
B01845,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-09-14,2025-03-13,25,kg,Sold Out,25.0,0.0,0.0,162500,173.8,46250,49.47,Spring,Spring,2024-09
B01846,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-09-29,2025-03-28,24,kg,Sold Out,24.0,0.0,0.0,156000,166.84,44400,47.49,Spring,Spring,2024-09
B01847,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-10-19,2025-04-17,19,kg,Sold Out,19.0,0.0,0.0,123500,132.09,35150,37.59,Spring,Spring,2024-10
B01848,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-11-05,2025-05-04,21,kg,Partial Loss,19.15,1.85,8.8,124475,133.13,26825,28.69,Spring,Spring,2024-11
B01849,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-11-27,2025-05-26,18,kg,Sold Out,18.0,0.0,0.0,117000,125.13,33300,35.61,Spring,Spring,2024-11
B01850,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-12-20,2025-06-18,24,kg,Partial Loss,21.62,2.38,9.9,140530,150.3,28930,30.94,Summer,Summer,2024-12
B01851,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-01-13,2025-07-12,22,kg,Sold Out,22.0,0.0,0.0,143000,152.94,40700,43.53,Summer,Summer,2025-01
B01852,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-02-02,2025-08-01,21,kg,Sold Out,21.0,0.0,0.0,136500,145.99,38850,41.55,Summer,Summer,2025-02
B01853,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-03-03,2025-08-30,22,kg,Partial Loss,20.24,1.76,8.0,131560,140.71,29260,31.29,Autumn,Autumn,2025-03
B01854,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-03-23,2025-09-19,21,kg,Sold Out,21.0,0.0,0.0,136500,145.99,38850,41.55,Autumn,Autumn,2025-03
B01855,P047,Roasted unsalted peanuts,Peanuts,Backup,El Palomo Nuts,2025-04-10,2025-10-07,20,kg,Sold Out,20.0,0.0,0.0,130000,139.04,36000,38.5,Autumn,Autumn,2025-04
B01856,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-05-03,2025-10-30,18,kg,Sold Out,18.0,0.0,0.0,117000,125.13,33300,35.61,Autumn,Autumn,2025-05
B01857,P047,Roasted unsalted peanuts,Peanuts,Backup,El Palomo Nuts,2025-05-18,2025-11-14,19,kg,Sold Out,19.0,0.0,0.0,123500,132.09,34200,36.58,Autumn,Autumn,2025-05
B01858,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-06-06,2025-12-03,25,kg,Sold Out,25.0,0.0,0.0,162500,173.8,46250,49.47,Winter,Winter,2025-06
B01859,P047,Roasted unsalted peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-06-30,2025-12-27,25,kg,Partial Loss,24.12,0.88,3.5,156780,167.68,40530,43.35,Winter,Winter,2025-06
B01860,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2023-07-01,2023-12-28,23,kg,Sold Out,23.0,0.0,0.0,161000,172.19,44850,47.97,Winter,Winter,2023-07
B01861,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2023-07-16,2024-01-12,18,kg,Partial Loss,17.53,0.47,2.6,122710,131.24,31810,34.02,Winter,Winter,2023-07
B01862,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2023-08-03,2024-01-30,22,kg,Partial Loss,20.92,1.08,4.9,146440,156.62,35340,37.8,Winter,Winter,2023-08
B01863,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2023-08-29,2024-02-25,23,kg,Partial Loss,22.54,0.46,2.0,157780,168.75,41630,44.52,Winter,Winter,2023-08
B01864,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2023-09-16,2024-03-14,23,kg,Partial Loss,21.87,1.13,4.9,153090,163.73,36940,39.51,Spring,Spring,2023-09
B01865,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2023-10-09,2024-04-06,23,kg,Partial Loss,22.7,0.3,1.3,158900,169.95,42750,45.72,Spring,Spring,2023-10
B01866,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2023-11-02,2024-04-30,21,kg,Sold Out,21.0,0.0,0.0,147000,157.22,40950,43.8,Spring,Spring,2023-11
B01867,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2023-11-22,2024-05-20,20,kg,Sold Out,20.0,0.0,0.0,140000,149.73,39000,41.71,Spring,Spring,2023-11
B01868,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2023-12-13,2024-06-10,26,kg,Sold Out,26.0,0.0,0.0,182000,194.65,50700,54.22,Summer,Summer,2023-12
B01869,P048,Fried peanuts with salt,Peanuts,Backup,El Palomo Nuts,2024-01-09,2024-07-07,21,kg,Sold Out,21.0,0.0,0.0,147000,157.22,35700,38.18,Summer,Summer,2024-01
B01870,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-01-26,2024-07-24,18,kg,Sold Out,18.0,0.0,0.0,126000,134.76,35100,37.54,Summer,Summer,2024-01
B01871,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-02-19,2024-08-17,18,kg,Partial Loss,16.09,1.91,10.6,112630,120.46,21730,23.24,Summer,Summer,2024-02
B01872,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-03-18,2024-09-14,21,kg,Sold Out,21.0,0.0,0.0,147000,157.22,40950,43.8,Autumn,Autumn,2024-03
B01873,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-04-05,2024-10-02,19,kg,Sold Out,19.0,0.0,0.0,133000,142.25,37050,39.63,Autumn,Autumn,2024-04
B01874,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-04-24,2024-10-21,18,kg,Sold Out,18.0,0.0,0.0,126000,134.76,35100,37.54,Autumn,Autumn,2024-04
B01875,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-05-14,2024-11-10,19,kg,Sold Out,19.0,0.0,0.0,133000,142.25,37050,39.63,Autumn,Autumn,2024-05
B01876,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-06-04,2024-12-01,21,kg,Sold Out,21.0,0.0,0.0,147000,157.22,40950,43.8,Winter,Winter,2024-06
B01877,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-06-22,2024-12-19,23,kg,Partial Loss,20.98,2.02,8.8,146860,157.07,30710,32.84,Winter,Winter,2024-06
B01878,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-07-13,2025-01-09,23,kg,Partial Loss,22.33,0.67,2.9,156310,167.18,40160,42.95,Winter,Winter,2024-07
B01879,P048,Fried peanuts with salt,Peanuts,Backup,El Palomo Nuts,2024-08-03,2025-01-30,23,kg,Partial Loss,20.49,2.51,10.9,143430,153.4,21530,23.03,Winter,Winter,2024-08
B01880,P048,Fried peanuts with salt,Peanuts,Backup,El Palomo Nuts,2024-08-26,2025-02-22,18,kg,Sold Out,18.0,0.0,0.0,126000,134.76,30600,32.73,Winter,Winter,2024-08
B01881,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-09-20,2025-03-19,24,kg,Partial Loss,22.63,1.37,5.7,158410,169.42,37210,39.8,Spring,Spring,2024-09
B01882,P048,Fried peanuts with salt,Peanuts,Backup,El Palomo Nuts,2024-10-09,2025-04-07,23,kg,Sold Out,23.0,0.0,0.0,161000,172.19,39100,41.82,Spring,Spring,2024-10
B01883,P048,Fried peanuts with salt,Peanuts,Backup,El Palomo Nuts,2024-10-29,2025-04-27,19,kg,Sold Out,19.0,0.0,0.0,133000,142.25,32300,34.55,Spring,Spring,2024-10
B01884,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-11-14,2025-05-13,18,kg,Sold Out,18.0,0.0,0.0,126000,134.76,35100,37.54,Spring,Spring,2024-11
B01885,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-12-02,2025-05-31,27,kg,Sold Out,27.0,0.0,0.0,189000,202.14,52650,56.31,Summer,Summer,2024-12
B01886,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2024-12-21,2025-06-19,28,kg,Partial Loss,25.37,2.63,9.4,177590,189.94,36190,38.71,Summer,Summer,2024-12
B01887,P048,Fried peanuts with salt,Peanuts,Backup,El Palomo Nuts,2025-01-13,2025-07-12,20,kg,Partial Loss,18.74,1.26,6.3,131180,140.3,25180,26.93,Summer,Summer,2025-01
B01888,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2025-02-04,2025-08-03,23,kg,Partial Loss,19.89,3.11,13.5,139230,148.91,23080,24.68,Summer,Summer,2025-02
B01889,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2025-02-19,2025-08-18,22,kg,Sold Out,22.0,0.0,0.0,154000,164.71,42900,45.88,Summer,Summer,2025-02
B01890,P048,Fried peanuts with salt,Peanuts,Backup,El Palomo Nuts,2025-03-14,2025-09-10,22,kg,Partial Loss,20.68,1.32,6.0,144760,154.82,28160,30.12,Autumn,Autumn,2025-03
B01891,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2025-04-03,2025-09-30,23,kg,Sold Out,23.0,0.0,0.0,161000,172.19,44850,47.97,Autumn,Autumn,2025-04
B01892,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2025-04-23,2025-10-20,20,kg,Sold Out,20.0,0.0,0.0,140000,149.73,39000,41.71,Autumn,Autumn,2025-04
B01893,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2025-05-11,2025-11-07,23,kg,Partial Loss,22.68,0.32,1.4,158760,169.8,42610,45.57,Autumn,Autumn,2025-05
B01894,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2025-05-25,2025-11-21,20,kg,Sold Out,20.0,0.0,0.0,140000,149.73,39000,41.71,Autumn,Autumn,2025-05
B01895,P048,Fried peanuts with salt,Peanuts,Primary,Maipo Nuts Ltd.,2025-06-12,2025-12-09,21,kg,Sold Out,21.0,0.0,0.0,147000,157.22,40950,43.8,Winter,Winter,2025-06
B01896,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-07-10,2024-01-06,23,kg,Partial Loss,21.71,1.29,5.6,217100,232.19,54950,58.77,Winter,Winter,2023-07
B01897,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-07-26,2024-01-22,18,kg,Sold Out,18.0,0.0,0.0,180000,192.51,53100,56.79,Winter,Winter,2023-07
B01898,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-08-12,2024-02-08,21,kg,Partial Loss,19.68,1.32,6.3,196800,210.48,48750,52.14,Winter,Winter,2023-08
B01899,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-09-07,2024-03-05,27,kg,Sold Out,27.0,0.0,0.0,270000,288.77,79650,85.19,Spring,Spring,2023-09
B01900,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-10-03,2024-03-31,21,kg,Sold Out,21.0,0.0,0.0,210000,224.6,61950,66.26,Spring,Spring,2023-10
B01901,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-10-28,2024-04-25,19,kg,Partial Loss,16.99,2.01,10.6,169900,181.71,35950,38.45,Spring,Spring,2023-10
B01902,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-11-14,2024-05-12,20,kg,Sold Out,20.0,0.0,0.0,200000,213.9,59000,63.1,Spring,Spring,2023-11
B01903,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-11-30,2024-05-28,22,kg,Partial Loss,20.24,1.76,8.0,202400,216.47,47300,50.59,Spring,Spring,2023-11
B01904,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2023-12-20,2024-06-17,25,kg,Partial Loss,22.48,2.53,10.1,224800,240.43,48550,51.93,Summer,Summer,2023-12
B01905,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-01-14,2024-07-12,22,kg,Partial Loss,19.29,2.71,12.3,192900,206.31,37800,40.43,Summer,Summer,2024-01
B01906,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-01-29,2024-07-27,20,kg,Partial Loss,17.98,2.02,10.1,179800,192.3,38800,41.5,Summer,Summer,2024-01
B01907,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-02-17,2024-08-15,20,kg,Sold Out,20.0,0.0,0.0,200000,213.9,59000,63.1,Summer,Summer,2024-02
B01908,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-03-11,2024-09-07,19,kg,Sold Out,19.0,0.0,0.0,190000,203.21,56050,59.95,Autumn,Autumn,2024-03
B01909,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-04-03,2024-09-30,17,kg,Sold Out,17.0,0.0,0.0,170000,181.82,50150,53.64,Autumn,Autumn,2024-04
B01910,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-04-22,2024-10-19,19,kg,Sold Out,19.0,0.0,0.0,190000,203.21,56050,59.95,Autumn,Autumn,2024-04
B01911,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-05-13,2024-11-09,18,kg,Sold Out,18.0,0.0,0.0,180000,192.51,53100,56.79,Autumn,Autumn,2024-05
B01912,P049,Japanese peanuts,Peanuts,Backup,El Palomo Nuts,2024-06-08,2024-12-05,22,kg,Sold Out,22.0,0.0,0.0,220000,235.29,57200,61.18,Winter,Winter,2024-06
B01913,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-06-26,2024-12-23,19,kg,Sold Out,19.0,0.0,0.0,190000,203.21,56050,59.95,Winter,Winter,2024-06
B01914,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-07-15,2025-01-11,20,kg,Sold Out,20.0,0.0,0.0,200000,213.9,59000,63.1,Winter,Winter,2024-07
B01915,P049,Japanese peanuts,Peanuts,Backup,El Palomo Nuts,2024-08-04,2025-01-31,21,kg,Partial Loss,19.36,1.64,7.8,193600,207.06,38200,40.86,Winter,Winter,2024-08
B01916,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-08-23,2025-02-19,22,kg,Sold Out,22.0,0.0,0.0,220000,235.29,64900,69.41,Winter,Winter,2024-08
B01917,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-09-12,2025-03-11,24,kg,Sold Out,24.0,0.0,0.0,240000,256.68,70800,75.72,Spring,Spring,2024-09
B01918,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-10-02,2025-03-31,19,kg,Sold Out,19.0,0.0,0.0,190000,203.21,56050,59.95,Spring,Spring,2024-10
B01919,P049,Japanese peanuts,Peanuts,Backup,El Palomo Nuts,2024-10-18,2025-04-16,21,kg,Partial Loss,20.03,0.97,4.6,200300,214.22,44900,48.02,Spring,Spring,2024-10
B01920,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-11-07,2025-05-06,18,kg,Partial Loss,16.4,1.6,8.9,164000,175.4,37100,39.68,Spring,Spring,2024-11
B01921,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-12-04,2025-06-02,25,kg,Partial Loss,23.1,1.9,7.6,231000,247.06,54750,58.56,Summer,Summer,2024-12
B01922,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2024-12-22,2025-06-20,28,kg,Sold Out,28.0,0.0,0.0,280000,299.47,82600,88.34,Summer,Summer,2024-12
B01923,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-01-19,2025-07-18,23,kg,Partial Loss,21.05,1.96,8.5,210500,225.13,48350,51.71,Summer,Summer,2025-01
B01924,P049,Japanese peanuts,Peanuts,Backup,El Palomo Nuts,2025-02-11,2025-08-10,22,kg,Sold Out,22.0,0.0,0.0,220000,235.29,57200,61.18,Summer,Summer,2025-02
B01925,P049,Japanese peanuts,Peanuts,Backup,El Palomo Nuts,2025-03-04,2025-08-31,24,kg,Partial Loss,21.91,2.09,8.7,219100,234.33,41500,44.39,Autumn,Autumn,2025-03
B01926,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-03-22,2025-09-18,20,kg,Sold Out,20.0,0.0,0.0,200000,213.9,59000,63.1,Autumn,Autumn,2025-03
B01927,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-04-09,2025-10-06,23,kg,Partial Loss,21.62,1.38,6.0,216200,231.23,54050,57.81,Autumn,Autumn,2025-04
B01928,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-05-03,2025-10-30,20,kg,Sold Out,20.0,0.0,0.0,200000,213.9,59000,63.1,Autumn,Autumn,2025-05
B01929,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-05-25,2025-11-21,25,kg,Partial Loss,23.8,1.2,4.8,238000,254.55,61750,66.04,Autumn,Autumn,2025-05
B01930,P049,Japanese peanuts,Peanuts,Primary,Maipo Nuts Ltd.,2025-06-16,2025-12-13,23,kg,Partial Loss,22.17,0.83,3.6,221700,237.11,59550,63.69,Winter,Winter,2025-06
B01931,P050,Candied peanuts (natural),Peanuts,Primary,Maipo Nuts Ltd.,2023-07-11,2024-01-07,20,kg,Sold Out,20.0,0.0,0.0,180000,192.51,51000,54.55,Winter,Winter,2023-07
B01932,P050,Candied peanuts (natural),Peanuts,Primary,Maipo Nuts Ltd.,2023-07-23,2024-01-19,20,kg,Sold Out,20.0,0.0,0.0,180000,192.51,51000,54.55,Winter,Winter,2023-07
B01933,P050,Candied peanuts (natural),Peanuts,Primary,Maipo Nuts Ltd.,2023-08-11,2024-02-07,17,kg,Partial Loss,16.03,0.97,5.7,144270,154.3,34620,37.03,Winter,Winter,2023-08
B01934,P050,Candied peanuts (natural),Peanuts,Primary,Maipo Nuts Ltd.,2023-08-27,2024-02-23,20,kg,Sold Out,20.0,0.0,0.0,180000,192.51,51000,54.55,Winter,Winter,2023-08
B01935,P050,Candied peanuts (natural),Peanuts,Primary,Maipo Nuts Ltd.,2023-09-18,2024-03-16,22,kg,Sold Out,22.0,0.0,0.0,198000,211.76,56100,60.0,Spring,Spring,2023-09
B01936,P050,Candied peanuts (natural),Peanuts,Backup,El Palomo Nuts,2023-10-06,2024-04-03,18,kg,Partial Loss,16.78,1.22,6.8,151020,161.52,31320,33.5,Spring,Spring,2023-10
B01937,P050,Candied peanuts (natural),Peanuts,Primary,Maipo Nuts Ltd.,2023-10-26,2024-04-23,21,kg,Sold Out,21.0,0.0,0.0,189000,202.14,53550,57.27,Spring,Spring,2023-10
B01938,P050,Candied peanuts (natural),Peanuts,Primary,Maipo Nuts Ltd.,2023-11-19,2024-05-17,18,kg,Partial Loss,17.55,0.45,2.5,157950,168.93,41850,44.76,Spring,Spring,2023-11
B01939,P050,Candied peanuts (natural),Peanuts,Backup,El Palomo Nuts,2023-12-16,2024-06-13,26,kg,Partial Loss,23.61,2.39,9.2,212490,227.26,39590,42.34,Summer,Summer,2023-12
B01940,P050,Candied peanuts (natural),Peanuts,Primary,Maipo Nuts Ltd.,2024-01-02,2024-06-30,18,kg,Sold Out,18.0,0.0,0.0,162000,173.26,45900,49.09,Summer,Summer,2024-01
B01941,P050,Candied peanuts (natural),Peanuts,Primary,Maipo Nuts Ltd.,2024-01-19,2024-07-17,20,kg,Partial Loss,19.38,0.62,3.1,174420,186.55,45420,48.58,Summer,Summer,2024-01
B01942,P050,Candied peanuts (natural),Peanuts,Backup,El Palomo Nuts,2024-02-08,2024-08-06,20,kg,Sold Out,20.0,0.0,0.0,180000,192.51,47000,50.27,Summer,Summer,2024-02
B01943,P050,Candied peanuts (natural),Peanuts,Backup,El Palomo Nuts,2024-02-26,2024-08-24,22,kg,Sold Out,22.0,0.0,0.0,198000,211.76,51700,55.29,Summer,Summer,2024-02
B01944,P050,Candied peanuts (natural),Peanuts,Primary,Maipo Nuts Ltd.,2024-03-16,2024-09-12,23,kg,Partial Loss,21.02,1.98,8.6,189180,202.33,40830,43.67,Autumn,Autumn,2024-03
B01945,P050,Candied peanuts (natural),Peanuts,Primary,Maipo Nuts Ltd.,2024-03-31,2024-09-27,18,kg,Partial Loss,16.6,1.4,7.8,149400,159.79,33300,35.61,Autumn,Autumn,2024-03
